#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CLSPN	RAD51	9606.ENSP00000312995	9606.ENSP00000493712	0	0	0	0	0.278	0	0	0.519	0.638
CLSPN	KIF2C	9606.ENSP00000312995	9606.ENSP00000361298	0	0	0	0	0.379	0	0	0.493	0.672
CLSPN	TOP2A	9606.ENSP00000312995	9606.ENSP00000411532	0	0	0	0	0.533	0	0	0.335	0.676
CLSPN	MKI67	9606.ENSP00000312995	9606.ENSP00000357643	0	0	0	0	0.536	0	0	0.429	0.723
CLSPN	RECQL4	9606.ENSP00000312995	9606.ENSP00000482313	0	0	0	0	0.593	0.146	0	0.287	0.731
CLSPN	EXO1	9606.ENSP00000312995	9606.ENSP00000355506	0	0	0	0	0.506	0	0	0.560	0.773
CLSPN	ORC1	9606.ENSP00000312995	9606.ENSP00000360623	0	0	0	0	0.645	0	0.500	0.228	0.851
CLSPN	MCM10	9606.ENSP00000312995	9606.ENSP00000418268	0	0	0	0	0.538	0	0.500	0.908	0.977
DEPDC1	TRIP13	9606.ENSP00000412292	9606.ENSP00000166345	0	0	0	0	0.472	0	0	0.100	0.504
DEPDC1	MYBL2	9606.ENSP00000412292	9606.ENSP00000217026	0	0	0	0	0.339	0	0	0.334	0.541
DEPDC1	OIP5	9606.ENSP00000412292	9606.ENSP00000220514	0	0	0	0	0.640	0	0	0.300	0.737
DEPDC1	RAD51AP1	9606.ENSP00000412292	9606.ENSP00000228843	0	0	0	0	0.489	0	0	0.465	0.715
DEPDC1	FBXO5	9606.ENSP00000412292	9606.ENSP00000229758	0	0	0	0	0.370	0	0	0.173	0.457
DEPDC1	NCAPH	9606.ENSP00000412292	9606.ENSP00000240423	0	0	0	0	0.445	0	0	0.305	0.597
DEPDC1	MND1	9606.ENSP00000412292	9606.ENSP00000240488	0	0	0	0	0.485	0	0	0	0.485
DEPDC1	DLGAP5	9606.ENSP00000412292	9606.ENSP00000247191	0	0	0	0	0.809	0	0	0.404	0.881
DEPDC1	E2F8	9606.ENSP00000412292	9606.ENSP00000250024	0	0	0	0	0.497	0	0	0.280	0.623
DEPDC1	PIMREG	9606.ENSP00000412292	9606.ENSP00000250056	0	0	0	0	0.410	0	0	0.370	0.612
DEPDC1	NCAPG	9606.ENSP00000412292	9606.ENSP00000251496	0	0	0	0	0.784	0	0	0.220	0.824
DEPDC1	TROAP	9606.ENSP00000412292	9606.ENSP00000257909	0	0	0	0	0.433	0	0	0.145	0.494
DEPDC1	ESPL1	9606.ENSP00000412292	9606.ENSP00000257934	0	0	0	0	0.376	0	0	0.484	0.664
DEPDC1	KIF23	9606.ENSP00000412292	9606.ENSP00000260363	0	0	0	0	0.788	0	0	0.390	0.865
DEPDC1	KIF11	9606.ENSP00000412292	9606.ENSP00000260731	0	0	0	0	0.792	0	0	0.258	0.839
DEPDC1	NDC80	9606.ENSP00000412292	9606.ENSP00000261597	0	0	0	0	0.582	0	0	0.128	0.620
DEPDC1	GINS1	9606.ENSP00000412292	9606.ENSP00000262460	0	0	0	0	0.354	0	0	0.240	0.488
DEPDC1	SGO1	9606.ENSP00000412292	9606.ENSP00000263753	0	0	0	0	0.427	0	0	0.160	0.498
DEPDC1	NEIL3	9606.ENSP00000412292	9606.ENSP00000264596	0	0	0	0	0.653	0	0	0.206	0.712
DEPDC1	DEPDC1B	9606.ENSP00000412292	9606.ENSP00000265036	0	0	0.068	0.915	0.782	0	0	0.086	0.798
DEPDC1	PLK4	9606.ENSP00000412292	9606.ENSP00000270861	0	0	0	0	0.522	0	0	0.153	0.578
DEPDC1	NUF2	9606.ENSP00000412292	9606.ENSP00000271452	0	0	0	0	0.802	0	0	0.506	0.898
DEPDC1	SPC25	9606.ENSP00000412292	9606.ENSP00000282074	0	0	0	0	0.756	0	0	0	0.756
DEPDC1	SKA1	9606.ENSP00000412292	9606.ENSP00000285116	0	0	0	0	0.518	0	0	0.196	0.596
DEPDC1	MAD2L1	9606.ENSP00000412292	9606.ENSP00000296509	0	0	0	0	0.494	0	0	0.210	0.583
DEPDC1	MELK	9606.ENSP00000412292	9606.ENSP00000298048	0	0	0	0	0.679	0	0	0.256	0.751
DEPDC1	PCLAF	9606.ENSP00000412292	9606.ENSP00000300035	0	0	0	0	0.379	0	0	0.241	0.509
DEPDC1	PLK1	9606.ENSP00000412292	9606.ENSP00000300093	0	0	0	0	0.477	0	0	0.267	0.600
DEPDC1	TPX2	9606.ENSP00000412292	9606.ENSP00000300403	0	0	0	0	0.782	0	0	0.573	0.903
DEPDC1	FEN1	9606.ENSP00000412292	9606.ENSP00000305480	0	0	0	0	0.234	0.069	0	0.273	0.436
DEPDC1	SHCBP1	9606.ENSP00000412292	9606.ENSP00000306473	0	0	0	0	0.570	0	0	0.510	0.780
DEPDC1	ESCO2	9606.ENSP00000412292	9606.ENSP00000306999	0	0	0	0	0.412	0	0	0.207	0.514
DEPDC1	SKA3	9606.ENSP00000412292	9606.ENSP00000319417	0	0	0	0	0.512	0	0	0.439	0.714
DEPDC1	E2F7	9606.ENSP00000412292	9606.ENSP00000323246	0	0	0	0	0.360	0	0	0.138	0.425
DEPDC1	SPAG5	9606.ENSP00000412292	9606.ENSP00000323300	0	0	0	0	0.507	0.049	0	0.223	0.604
DEPDC1	KIF15	9606.ENSP00000412292	9606.ENSP00000324020	0	0	0	0	0.782	0	0	0.358	0.854
DEPDC1	KNL1	9606.ENSP00000412292	9606.ENSP00000335463	0	0	0	0	0.515	0	0	0.154	0.572
DEPDC1	FOXM1	9606.ENSP00000412292	9606.ENSP00000342307	0	0	0	0	0.522	0.167	0	0.643	0.845
DEPDC1	E2F1	9606.ENSP00000412292	9606.ENSP00000345571	0	0	0	0	0.163	0	0	0.411	0.486
DEPDC1	UBE2C	9606.ENSP00000412292	9606.ENSP00000348838	0	0	0	0	0.534	0	0	0.353	0.686
DEPDC1	RRM2	9606.ENSP00000412292	9606.ENSP00000353770	0	0	0	0	0.453	0	0	0.327	0.616
DEPDC1	E2F2	9606.ENSP00000412292	9606.ENSP00000355249	0	0	0	0	0.099	0	0	0.411	0.446
DEPDC1	EXO1	9606.ENSP00000412292	9606.ENSP00000355506	0	0	0	0	0.502	0.053	0	0.205	0.593
DEPDC1	DTL	9606.ENSP00000412292	9606.ENSP00000355958	0	0	0	0	0.439	0	0	0	0.439
DEPDC1	NEK2	9606.ENSP00000412292	9606.ENSP00000355966	0	0	0	0	0.789	0	0	0.303	0.847
DEPDC1	KIF14	9606.ENSP00000412292	9606.ENSP00000356319	0	0	0	0	0.805	0	0	0.376	0.873
DEPDC1	MKI67	9606.ENSP00000412292	9606.ENSP00000357643	0	0	0	0	0.666	0	0	0.155	0.705
DEPDC1	TTK	9606.ENSP00000412292	9606.ENSP00000358813	0	0	0	0	0.806	0	0	0.660	0.931
DEPDC1	STIL	9606.ENSP00000412292	9606.ENSP00000360944	0	0	0	0	0.466	0	0	0.111	0.506
DEPDC1	RAD54L	9606.ENSP00000412292	9606.ENSP00000361043	0	0	0	0	0.343	0.059	0	0.152	0.430
DEPDC1	KIF2C	9606.ENSP00000412292	9606.ENSP00000361298	0	0	0	0	0.757	0	0	0.330	0.830
DEPDC1	ZWINT	9606.ENSP00000412292	9606.ENSP00000363055	0	0	0	0	0.425	0	0	0.202	0.521
DEPDC1	KIF4A	9606.ENSP00000412292	9606.ENSP00000363524	0	0	0	0	0.702	0	0	0.348	0.797
DEPDC1	HMMR	9606.ENSP00000412292	9606.ENSP00000377492	0	0	0	0	0.781	0.049	0	0.592	0.907
DEPDC1	PTTG1	9606.ENSP00000412292	9606.ENSP00000377536	0	0	0	0	0.412	0	0	0.290	0.565
DEPDC1	KIF20A	9606.ENSP00000412292	9606.ENSP00000378356	0	0	0	0	0.798	0	0	0.526	0.900
DEPDC1	DIAPH3	9606.ENSP00000412292	9606.ENSP00000383178	0	0	0	0	0.635	0	0	0.122	0.665
DEPDC1	KIFC1	9606.ENSP00000412292	9606.ENSP00000393963	0	0	0	0	0.382	0	0	0.245	0.513
DEPDC1	MTFR2	9606.ENSP00000412292	9606.ENSP00000395232	0	0	0	0	0.337	0	0	0.145	0.408
DEPDC1	TOP2A	9606.ENSP00000412292	9606.ENSP00000411532	0	0	0	0	0.608	0	0	0.348	0.733
DEPDC1	RAD51	9606.ENSP00000412292	9606.ENSP00000493712	0	0	0	0	0.348	0	0	0.141	0.417
DEPDC1	TK1	9606.ENSP00000412292	9606.ENSP00000468425	0	0	0	0	0.357	0	0	0.182	0.452
DEPDC1	UBE2T	9606.ENSP00000412292	9606.ENSP00000494957	0	0	0	0	0.373	0	0	0.182	0.466
DEPDC1	GTSE1	9606.ENSP00000412292	9606.ENSP00000415430	0	0	0	0	0.473	0	0	0.117	0.515
DEPDC1	KIF18B	9606.ENSP00000412292	9606.ENSP00000465992	0	0	0	0	0.348	0	0	0.399	0.592
DEPDC1	PARPBP	9606.ENSP00000412292	9606.ENSP00000440850	0	0	0	0	0.485	0	0	0.244	0.594
DEPDC1	MCM10	9606.ENSP00000412292	9606.ENSP00000418268	0	0	0	0	0.522	0	0	0.527	0.764
DEPDC1	HJURP	9606.ENSP00000412292	9606.ENSP00000414109	0	0	0	0	0.779	0	0	0.270	0.832
DEPDC1	PBK	9606.ENSP00000412292	9606.ENSP00000428489	0	0	0	0	0.785	0	0	0.328	0.849
DEPDC1B	TRIP13	9606.ENSP00000265036	9606.ENSP00000166345	0	0	0	0	0.382	0	0	0.106	0.424
DEPDC1B	OIP5	9606.ENSP00000265036	9606.ENSP00000220514	0	0	0	0	0.774	0	0	0	0.774
DEPDC1B	RAD51AP1	9606.ENSP00000265036	9606.ENSP00000228843	0	0	0	0	0.657	0	0	0.224	0.722
DEPDC1B	FBXO5	9606.ENSP00000265036	9606.ENSP00000229758	0	0	0	0	0.475	0	0	0.055	0.483
DEPDC1B	NCAPH	9606.ENSP00000265036	9606.ENSP00000240423	0	0	0	0	0.450	0	0	0.484	0.704
DEPDC1B	MND1	9606.ENSP00000265036	9606.ENSP00000240488	0	0	0	0	0.776	0	0	0	0.776
DEPDC1B	DLGAP5	9606.ENSP00000265036	9606.ENSP00000247191	0	0	0	0	0.803	0	0	0.406	0.878
DEPDC1B	E2F8	9606.ENSP00000265036	9606.ENSP00000250024	0	0	0	0	0.541	0	0	0.137	0.587
DEPDC1B	NCAPG	9606.ENSP00000265036	9606.ENSP00000251496	0	0	0	0	0.657	0	0	0.270	0.739
DEPDC1B	TROAP	9606.ENSP00000265036	9606.ENSP00000257909	0	0	0	0	0.369	0	0	0.149	0.440
DEPDC1B	ESPL1	9606.ENSP00000265036	9606.ENSP00000257934	0	0	0	0	0.389	0	0	0.185	0.481
DEPDC1B	KIF23	9606.ENSP00000265036	9606.ENSP00000260363	0	0	0	0	0.575	0	0	0.219	0.654
DEPDC1B	KIF11	9606.ENSP00000265036	9606.ENSP00000260731	0	0	0	0	0.812	0	0	0.195	0.842
DEPDC1B	NDC80	9606.ENSP00000265036	9606.ENSP00000261597	0	0	0	0	0.529	0	0	0.060	0.538
DEPDC1B	GINS1	9606.ENSP00000265036	9606.ENSP00000262460	0	0	0	0	0.447	0	0	0.190	0.533
DEPDC1B	SGO1	9606.ENSP00000265036	9606.ENSP00000263753	0	0	0	0	0.450	0	0	0.097	0.482
DEPDC1B	NEIL3	9606.ENSP00000265036	9606.ENSP00000264596	0	0	0	0	0.468	0	0	0.167	0.538
DEPDC1B	PCLAF	9606.ENSP00000265036	9606.ENSP00000300035	0	0	0	0	0.395	0	0	0.062	0.408
DEPDC1B	TICRR	9606.ENSP00000265036	9606.ENSP00000268138	0	0	0	0	0.412	0	0	0	0.412
DEPDC1B	KIF18B	9606.ENSP00000265036	9606.ENSP00000465992	0	0	0	0	0.411	0	0	0.044	0.413
DEPDC1B	RAD51	9606.ENSP00000265036	9606.ENSP00000493712	0	0	0	0	0.349	0	0	0.144	0.419
DEPDC1B	KIFC1	9606.ENSP00000265036	9606.ENSP00000393963	0	0	0	0	0.354	0	0	0.150	0.427
DEPDC1B	FANCI	9606.ENSP00000265036	9606.ENSP00000310842	0	0	0	0	0.369	0	0	0.130	0.428
DEPDC1B	GTSE1	9606.ENSP00000265036	9606.ENSP00000415430	0	0	0	0	0.345	0	0	0.181	0.440
DEPDC1B	DTL	9606.ENSP00000265036	9606.ENSP00000355958	0	0	0	0	0.440	0	0	0	0.440
DEPDC1B	PLK1	9606.ENSP00000265036	9606.ENSP00000300093	0	0	0	0	0.389	0	0	0.147	0.457
DEPDC1B	STIL	9606.ENSP00000265036	9606.ENSP00000360944	0	0	0	0	0.434	0	0	0.091	0.464
DEPDC1B	KNL1	9606.ENSP00000265036	9606.ENSP00000335463	0	0	0	0	0.430	0	0	0.109	0.471
DEPDC1B	EXO1	9606.ENSP00000265036	9606.ENSP00000355506	0	0	0	0	0.474	0.053	0	0.072	0.497
DEPDC1B	FOXM1	9606.ENSP00000265036	9606.ENSP00000342307	0	0	0	0	0.411	0	0	0.198	0.508
DEPDC1B	MKI67	9606.ENSP00000265036	9606.ENSP00000357643	0	0	0	0	0.478	0	0	0.098	0.510
DEPDC1B	ESCO2	9606.ENSP00000265036	9606.ENSP00000306999	0	0	0	0	0.459	0	0	0.156	0.524
DEPDC1B	HJURP	9606.ENSP00000265036	9606.ENSP00000414109	0	0	0	0	0.500	0	0	0.091	0.526
DEPDC1B	ZWINT	9606.ENSP00000265036	9606.ENSP00000363055	0	0	0	0	0.450	0	0	0.175	0.527
DEPDC1B	UBE2C	9606.ENSP00000265036	9606.ENSP00000348838	0	0	0	0	0.493	0	0	0.124	0.537
DEPDC1B	SPAG5	9606.ENSP00000265036	9606.ENSP00000323300	0	0	0	0	0.510	0.049	0	0.091	0.539
DEPDC1B	SKA1	9606.ENSP00000265036	9606.ENSP00000285116	0	0	0	0	0.473	0	0	0.164	0.540
DEPDC1B	UHRF1	9606.ENSP00000265036	9606.ENSP00000479617	0	0	0	0	0.482	0	0	0.181	0.558
DEPDC1B	RRM2	9606.ENSP00000265036	9606.ENSP00000353770	0	0	0	0	0.474	0	0	0.203	0.563
DEPDC1B	SPC25	9606.ENSP00000265036	9606.ENSP00000282074	0	0	0	0	0.573	0	0	0	0.573
DEPDC1B	PARPBP	9606.ENSP00000265036	9606.ENSP00000440850	0	0	0	0	0.512	0	0	0.164	0.575
DEPDC1B	SHCBP1	9606.ENSP00000265036	9606.ENSP00000306473	0	0	0	0	0.411	0	0	0.328	0.587
DEPDC1B	KIF4A	9606.ENSP00000265036	9606.ENSP00000363524	0	0	0	0	0.537	0	0	0.164	0.597
DEPDC1B	SKA3	9606.ENSP00000265036	9606.ENSP00000319417	0	0	0	0	0.567	0	0	0.117	0.601
DEPDC1B	TTK	9606.ENSP00000265036	9606.ENSP00000358813	0	0	0	0	0.609	0	0	0.067	0.620
DEPDC1B	DIAPH3	9606.ENSP00000265036	9606.ENSP00000383178	0	0	0	0	0.335	0	0.400	0.126	0.621
DEPDC1B	PLK4	9606.ENSP00000265036	9606.ENSP00000270861	0	0	0	0	0.502	0	0	0.270	0.621
DEPDC1B	KIF2C	9606.ENSP00000265036	9606.ENSP00000361298	0	0	0	0	0.594	0	0	0.184	0.654
DEPDC1B	MAD2L1	9606.ENSP00000265036	9606.ENSP00000296509	0	0	0	0	0.527	0	0	0.301	0.656
DEPDC1B	TPX2	9606.ENSP00000265036	9606.ENSP00000300403	0	0	0	0	0.649	0	0	0.067	0.659
DEPDC1B	MELK	9606.ENSP00000265036	9606.ENSP00000298048	0	0	0	0	0.662	0	0	0.052	0.666
DEPDC1B	TOP2A	9606.ENSP00000265036	9606.ENSP00000411532	0	0	0	0	0.532	0	0	0.355	0.685
DEPDC1B	MCM10	9606.ENSP00000265036	9606.ENSP00000418268	0	0	0	0	0.632	0	0	0.222	0.701
DEPDC1B	UBE2T	9606.ENSP00000265036	9606.ENSP00000494957	0	0	0	0	0.466	0.292	0	0.286	0.706
DEPDC1B	NEK2	9606.ENSP00000265036	9606.ENSP00000355966	0	0	0	0	0.682	0	0	0.165	0.723
DEPDC1B	PBK	9606.ENSP00000265036	9606.ENSP00000428489	0	0	0	0	0.599	0	0	0.380	0.741
DEPDC1B	KIF20A	9606.ENSP00000265036	9606.ENSP00000378356	0	0	0	0	0.669	0	0	0.406	0.795
DEPDC1B	NUF2	9606.ENSP00000265036	9606.ENSP00000271452	0	0	0	0	0.799	0	0	0.095	0.810
DEPDC1B	HMMR	9606.ENSP00000265036	9606.ENSP00000377492	0	0	0	0	0.781	0.049	0	0.171	0.812
DEPDC1B	KIF15	9606.ENSP00000265036	9606.ENSP00000324020	0	0	0	0	0.785	0	0	0.185	0.817
DEPDC1B	KIF14	9606.ENSP00000265036	9606.ENSP00000356319	0	0	0	0	0.729	0	0	0.369	0.822
DERL3	TNFRSF17	9606.ENSP00000384744	9606.ENSP00000053243	0	0	0	0	0.537	0	0	0.183	0.605
DERL3	SDF2L1	9606.ENSP00000384744	9606.ENSP00000248958	0	0	0	0	0.211	0.062	0	0.386	0.506
DERL3	HSP90B1	9606.ENSP00000384744	9606.ENSP00000299767	0	0.043	0	0	0.177	0	0	0.463	0.541
DERL3	MZB1	9606.ENSP00000384744	9606.ENSP00000303920	0	0	0	0	0.771	0	0	0.378	0.851
DERL3	MANF	9606.ENSP00000384744	9606.ENSP00000499582	0	0	0	0	0.189	0	0	0.396	0.490
DERL3	PDIA4	9606.ENSP00000384744	9606.ENSP00000499129	0	0	0	0	0.144	0.045	0	0.580	0.627
DHFR	GGH	9606.ENSP00000396308	9606.ENSP00000260118	0	0	0	0	0.141	0.077	0.900	0.622	0.966
DHFR	KIF11	9606.ENSP00000396308	9606.ENSP00000260731	0	0	0	0	0.351	0	0	0.146	0.423
DHFR	MCM4	9606.ENSP00000396308	9606.ENSP00000262105	0	0	0	0	0.330	0	0	0.473	0.632
DHFR	GINS1	9606.ENSP00000396308	9606.ENSP00000262460	0	0	0	0	0.367	0	0	0.183	0.461
DHFR	MAD2L1	9606.ENSP00000396308	9606.ENSP00000296509	0	0	0	0	0.388	0	0	0.165	0.467
DHFR	FEN1	9606.ENSP00000396308	9606.ENSP00000305480	0.042	0	0	0	0.274	0	0	0.254	0.436
DHFR	ESCO2	9606.ENSP00000396308	9606.ENSP00000306999	0	0	0	0	0.332	0	0	0.293	0.508
DHFR	FANCI	9606.ENSP00000396308	9606.ENSP00000310842	0	0	0	0	0.393	0	0	0.064	0.407
DHFR	TYMS	9606.ENSP00000396308	9606.ENSP00000315644	0.120	0	0.513	0	0.857	0	0.978	0.995	0.999
DHFR	KIF15	9606.ENSP00000396308	9606.ENSP00000324020	0	0	0	0	0.382	0	0	0.093	0.416
DHFR	MT1E	9606.ENSP00000396308	9606.ENSP00000328137	0	0	0	0	0	0	0	0.471	0.471
DHFR	E2F1	9606.ENSP00000396308	9606.ENSP00000345571	0	0	0	0	0.126	0	0.500	0.532	0.777
DHFR	RRM2	9606.ENSP00000396308	9606.ENSP00000353770	0	0	0	0	0.370	0	0	0.401	0.606
DHFR	E2F2	9606.ENSP00000396308	9606.ENSP00000355249	0	0	0	0	0.084	0	0	0.419	0.445
DHFR	EXO1	9606.ENSP00000396308	9606.ENSP00000355506	0.042	0	0	0	0.294	0	0	0.215	0.423
DHFR	DTL	9606.ENSP00000396308	9606.ENSP00000355958	0	0	0	0	0.324	0	0	0.260	0.478
DHFR	GLDC	9606.ENSP00000396308	9606.ENSP00000370737	0.086	0	0	0	0.062	0	0.792	0.507	0.900
DHFR	MCM10	9606.ENSP00000396308	9606.ENSP00000418268	0	0	0	0	0.356	0	0	0.126	0.413
DHFR	RAD51	9606.ENSP00000396308	9606.ENSP00000493712	0	0	0	0	0.275	0	0	0.324	0.489
DHFR	PHGDH	9606.ENSP00000396308	9606.ENSP00000493382	0.054	0	0	0	0.081	0	0.145	0.488	0.568
DHFR	TOP2A	9606.ENSP00000396308	9606.ENSP00000411532	0.099	0	0	0	0.225	0	0	0.525	0.639
DHFR	TK1	9606.ENSP00000396308	9606.ENSP00000468425	0.102	0	0	0	0.318	0	0.575	0.613	0.885
DIAPH3	ORC6	9606.ENSP00000383178	9606.ENSP00000219097	0	0	0	0	0.162	0	0	0.314	0.400
DIAPH3	DLGAP5	9606.ENSP00000383178	9606.ENSP00000247191	0	0	0	0	0.518	0.056	0	0.076	0.543
DIAPH3	NCAPG	9606.ENSP00000383178	9606.ENSP00000251496	0	0	0	0	0.462	0	0	0.051	0.467
DIAPH3	ESPL1	9606.ENSP00000383178	9606.ENSP00000257934	0	0	0	0	0.252	0	0	0.435	0.559
DIAPH3	KIF23	9606.ENSP00000383178	9606.ENSP00000260363	0	0	0	0	0.511	0	0	0.312	0.650
DIAPH3	KIF11	9606.ENSP00000383178	9606.ENSP00000260731	0	0	0	0	0.478	0	0	0.125	0.525
DIAPH3	NDC80	9606.ENSP00000383178	9606.ENSP00000261597	0	0	0	0	0.474	0.124	0	0	0.520
DIAPH3	PKMYT1	9606.ENSP00000383178	9606.ENSP00000262300	0	0	0	0	0.152	0	0	0.477	0.538
DIAPH3	SGO1	9606.ENSP00000383178	9606.ENSP00000263753	0	0	0	0	0.387	0	0	0.138	0.449
DIAPH3	NEIL3	9606.ENSP00000383178	9606.ENSP00000264596	0	0	0	0	0.375	0	0	0.125	0.430
DIAPH3	TICRR	9606.ENSP00000383178	9606.ENSP00000268138	0	0	0	0	0.324	0	0	0.172	0.417
DIAPH3	NUF2	9606.ENSP00000383178	9606.ENSP00000271452	0	0	0	0	0.443	0	0	0.070	0.459
DIAPH3	SKA1	9606.ENSP00000383178	9606.ENSP00000285116	0	0	0	0	0.324	0	0	0.227	0.456
DIAPH3	MELK	9606.ENSP00000383178	9606.ENSP00000298048	0	0	0	0	0.507	0	0	0.231	0.605
DIAPH3	TPX2	9606.ENSP00000383178	9606.ENSP00000300403	0	0	0	0	0.472	0	0	0.044	0.474
DIAPH3	SHCBP1	9606.ENSP00000383178	9606.ENSP00000306473	0	0	0	0	0.430	0	0	0.125	0.480
DIAPH3	ESCO2	9606.ENSP00000383178	9606.ENSP00000306999	0	0	0	0	0.412	0	0	0	0.412
DIAPH3	SKA3	9606.ENSP00000383178	9606.ENSP00000319417	0	0	0	0	0.517	0	0	0.063	0.528
DIAPH3	E2F7	9606.ENSP00000383178	9606.ENSP00000323246	0	0	0	0	0.367	0	0	0.141	0.434
DIAPH3	SPAG5	9606.ENSP00000383178	9606.ENSP00000323300	0	0	0	0	0.377	0.051	0	0.173	0.469
DIAPH3	KIF15	9606.ENSP00000383178	9606.ENSP00000324020	0	0	0	0	0.456	0	0	0.066	0.470
DIAPH3	KNL1	9606.ENSP00000383178	9606.ENSP00000335463	0	0	0	0	0.440	0	0	0.147	0.502
DIAPH3	UBE2C	9606.ENSP00000383178	9606.ENSP00000348838	0	0	0	0	0.376	0	0	0.097	0.413
DIAPH3	RRM2	9606.ENSP00000383178	9606.ENSP00000353770	0	0	0	0	0.376	0	0	0.192	0.475
DIAPH3	EXO1	9606.ENSP00000383178	9606.ENSP00000355506	0	0	0	0	0.436	0	0	0.055	0.445
DIAPH3	NEK2	9606.ENSP00000383178	9606.ENSP00000355966	0	0	0	0	0.405	0	0	0.058	0.415
DIAPH3	KIF14	9606.ENSP00000383178	9606.ENSP00000356319	0	0	0	0	0.487	0.292	0	0.234	0.698
DIAPH3	MKI67	9606.ENSP00000383178	9606.ENSP00000357643	0	0	0	0	0.444	0	0	0.170	0.519
DIAPH3	TTK	9606.ENSP00000383178	9606.ENSP00000358813	0	0	0	0	0.549	0	0	0.161	0.606
DIAPH3	KIF2C	9606.ENSP00000383178	9606.ENSP00000361298	0	0	0	0	0.462	0	0	0.135	0.515
DIAPH3	KIF4A	9606.ENSP00000383178	9606.ENSP00000363524	0	0	0	0	0.372	0	0	0.241	0.503
DIAPH3	HMMR	9606.ENSP00000383178	9606.ENSP00000377492	0	0	0	0	0.365	0.051	0	0.118	0.423
DIAPH3	KIF20A	9606.ENSP00000383178	9606.ENSP00000378356	0	0	0	0	0.472	0	0	0.250	0.587
DIAPH3	GTSE1	9606.ENSP00000383178	9606.ENSP00000415430	0	0	0	0	0.411	0	0	0	0.410
DIAPH3	PBK	9606.ENSP00000383178	9606.ENSP00000428489	0	0	0	0	0.454	0.065	0	0.067	0.483
DIAPH3	TOP2A	9606.ENSP00000383178	9606.ENSP00000411532	0	0	0	0	0.466	0	0	0.125	0.513
DIAPH3	MCM10	9606.ENSP00000383178	9606.ENSP00000418268	0	0	0	0	0.406	0	0	0.248	0.534
DIAPH3	HJURP	9606.ENSP00000383178	9606.ENSP00000414109	0	0	0	0	0.541	0	0	0.151	0.594
DLGAP5	TRIP13	9606.ENSP00000247191	9606.ENSP00000166345	0	0	0	0	0.656	0	0	0.413	0.789
DLGAP5	POLE2	9606.ENSP00000247191	9606.ENSP00000216367	0	0	0	0	0.421	0	0	0.193	0.513
DLGAP5	MYBL2	9606.ENSP00000247191	9606.ENSP00000217026	0	0	0	0	0.482	0	0	0.344	0.646
DLGAP5	ORC6	9606.ENSP00000247191	9606.ENSP00000219097	0	0	0	0	0.230	0	0	0.349	0.477
DLGAP5	OIP5	9606.ENSP00000247191	9606.ENSP00000220514	0	0	0	0	0.794	0	0	0.331	0.856
DLGAP5	RAD51AP1	9606.ENSP00000247191	9606.ENSP00000228843	0	0	0	0	0.779	0	0	0.498	0.884
DLGAP5	FBXO5	9606.ENSP00000247191	9606.ENSP00000229758	0	0	0	0	0.621	0	0	0.288	0.718
DLGAP5	GMNN	9606.ENSP00000247191	9606.ENSP00000230056	0	0	0	0	0.381	0	0	0.335	0.570
DLGAP5	NCAPH	9606.ENSP00000247191	9606.ENSP00000240423	0	0	0	0	0.697	0	0	0.424	0.818
DLGAP5	MND1	9606.ENSP00000247191	9606.ENSP00000240488	0	0	0	0	0.780	0	0	0.199	0.816
DLGAP5	POLQ	9606.ENSP00000247191	9606.ENSP00000264233	0	0	0	0	0.431	0	0	0	0.431
DLGAP5	STIL	9606.ENSP00000247191	9606.ENSP00000360944	0	0	0	0	0.488	0	0	0.095	0.517
DLGAP5	GINS1	9606.ENSP00000247191	9606.ENSP00000262460	0	0	0	0	0.375	0	0	0.260	0.518
DLGAP5	MCM2	9606.ENSP00000247191	9606.ENSP00000265056	0	0	0	0	0.522	0	0	0.074	0.539
DLGAP5	FEN1	9606.ENSP00000247191	9606.ENSP00000305480	0	0	0	0	0.436	0	0	0.219	0.541
DLGAP5	MCM6	9606.ENSP00000247191	9606.ENSP00000264156	0	0	0	0	0.434	0	0	0.246	0.555
DLGAP5	E2F1	9606.ENSP00000247191	9606.ENSP00000345571	0	0	0	0	0.234	0	0	0.445	0.557
DLGAP5	FANCI	9606.ENSP00000247191	9606.ENSP00000310842	0	0	0	0	0.506	0	0	0.149	0.562
DLGAP5	DSCC1	9606.ENSP00000247191	9606.ENSP00000322180	0	0	0	0	0.396	0	0	0.304	0.562
DLGAP5	E2F7	9606.ENSP00000247191	9606.ENSP00000323246	0	0	0	0	0.477	0	0	0.202	0.565
DLGAP5	TICRR	9606.ENSP00000247191	9606.ENSP00000268138	0	0	0	0	0.548	0	0	0.091	0.572
DLGAP5	MCM4	9606.ENSP00000247191	9606.ENSP00000262105	0	0	0	0	0.511	0	0	0.231	0.609
DLGAP5	SPC24	9606.ENSP00000247191	9606.ENSP00000465075	0	0	0	0	0.460	0	0	0.322	0.618
DLGAP5	UHRF1	9606.ENSP00000247191	9606.ENSP00000479617	0	0	0	0	0.514	0	0	0.247	0.618
DLGAP5	UBE2T	9606.ENSP00000247191	9606.ENSP00000494957	0	0	0	0	0.538	0.051	0	0.200	0.619
